"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome"
"1393",21,"student","single","secondary","no",6,"no","no","unknown",9,"may",622,1,-1,0,"unknown"
"1394",54,"technician","married","secondary","no",2102,"yes","no","cellular",5,"apr",547,1,626,2,"failure"
"1395",36,"management","married","tertiary","no",495,"no","no","cellular",5,"aug",157,3,97,2,"success"
"1396",33,"technician","single","tertiary","no",436,"no","no","cellular",28,"aug",258,8,-1,0,"unknown"
"1397",32,"services","married","secondary","no",38,"yes","no","cellular",15,"may",744,1,-1,0,"unknown"
"1398",27,"technician","single","secondary","no",337,"no","no","unknown",9,"jul",23,1,-1,0,"unknown"
"1399",43,"management","single","tertiary","no",1696,"yes","no","cellular",26,"aug",257,1,474,3,"failure"
"1400",32,"admin.","single","secondary","no",457,"no","no","cellular",26,"jul",109,3,455,2,"failure"
"1401",66,"retired","married","secondary","no",3409,"no","no","cellular",12,"may",801,1,86,2,"failure"
"1402",28,"blue-collar","single","secondary","no",322,"no","no","telephone",11,"sep",240,2,95,3,"other"
"1403",35,"admin.","married","secondary","no",-203,"yes","no","cellular",11,"jul",1649,2,-1,0,"unknown"
"1404",27,"services","single","secondary","no",1347,"no","no","telephone",28,"dec",824,1,193,11,"success"
"1405",26,"management","single","tertiary","no",4683,"yes","no","cellular",4,"may",334,2,180,1,"failure"
"1406",44,"services","divorced","secondary","no",130,"yes","no","cellular",14,"may",263,1,371,1,"failure"
"1407",55,"blue-collar","divorced","primary","no",8180,"no","no","cellular",14,"may",854,2,360,1,"failure"
"1408",33,"admin.","single","tertiary","no",7608,"no","no","cellular",30,"mar",238,4,-1,0,"unknown"
"1409",42,"admin.","single","tertiary","no",473,"yes","no","cellular",6,"apr",494,1,-1,0,"unknown"
"1410",32,"self-employed","divorced","tertiary","no",3695,"yes","no","cellular",15,"may",34,1,353,3,"other"
"1411",32,"management","single","tertiary","no",354,"no","no","cellular",4,"mar",177,2,133,5,"other"
"1412",56,"retired","married","primary","no",334,"no","no","cellular",6,"aug",128,2,-1,0,"unknown"
"1413",56,"management","married","tertiary","no",96,"yes","yes","cellular",19,"aug",173,11,-1,0,"unknown"
"1414",40,"management","divorced","tertiary","no",862,"yes","no","cellular",13,"aug",98,2,-1,0,"unknown"
"1415",39,"services","married","secondary","no",972,"yes","no","telephone",10,"jul",123,4,-1,0,"unknown"
"1416",24,"student","single","secondary","no",125,"no","no","cellular",9,"nov",263,1,90,1,"failure"
"1417",70,"retired","married","secondary","no",2575,"no","no","telephone",20,"apr",216,2,-1,0,"unknown"
"1418",32,"management","married","tertiary","no",0,"no","no","cellular",8,"aug",83,1,-1,0,"unknown"
"1419",36,"management","single","tertiary","no",-74,"yes","yes","cellular",8,"jul",476,2,-1,0,"unknown"
"1420",37,"admin.","divorced","secondary","no",295,"yes","yes","cellular",19,"aug",150,2,-1,0,"unknown"
"1421",35,"management","divorced","tertiary","no",146,"no","no","cellular",6,"aug",720,2,-1,0,"unknown"
"1422",52,"services","married","secondary","no",-298,"no","no","cellular",25,"aug",228,4,-1,0,"unknown"
"1423",38,"blue-collar","married","primary","no",5839,"yes","no","unknown",4,"jun",984,2,-1,0,"unknown"
"1424",43,"services","single","secondary","no",3403,"yes","no","cellular",12,"nov",707,2,97,2,"success"
"1425",67,"retired","married","unknown","no",2540,"no","no","telephone",14,"sep",279,3,92,9,"success"
"1426",59,"self-employed","married","tertiary","no",2013,"no","no","cellular",19,"feb",222,4,94,2,"success"
"1427",49,"technician","married","tertiary","no",1235,"no","no","cellular",13,"aug",354,3,-1,0,"unknown"
"1428",34,"management","single","tertiary","no",417,"yes","no","cellular",12,"feb",155,10,149,5,"failure"
"1429",56,"management","married","tertiary","no",96,"yes","yes","cellular",19,"aug",173,11,-1,0,"unknown"
"1430",52,"services","married","secondary","no",-298,"no","no","cellular",25,"aug",228,4,-1,0,"unknown"
"1431",55,"self-employed","married","secondary","no",-196,"yes","no","unknown",20,"may",210,2,-1,0,"unknown"
"1432",61,"retired","married","tertiary","no",5267,"no","no","cellular",11,"feb",226,3,-1,0,"unknown"
"1433",36,"technician","married","secondary","no",331,"no","no","cellular",22,"aug",239,4,-1,0,"unknown"
"1434",32,"services","single","secondary","no",441,"no","yes","cellular",25,"jul",135,2,-1,0,"unknown"
"1435",50,"admin.","married","secondary","no",4117,"no","no","cellular",21,"nov",530,1,-1,0,"unknown"
"1436",35,"unemployed","single","tertiary","no",415,"no","no","cellular",4,"aug",462,1,92,4,"success"
"1437",27,"student","married","secondary","no",119,"yes","no","cellular",16,"jul",781,2,-1,0,"unknown"
"1438",29,"services","married","tertiary","no",0,"yes","no","unknown",4,"jun",113,2,-1,0,"unknown"
"1439",29,"blue-collar","single","secondary","no",322,"no","no","unknown",14,"jun",434,1,96,6,"other"
"1440",35,"management","single","tertiary","no",68,"no","no","unknown",6,"jun",1085,1,-1,0,"unknown"
"1441",33,"admin.","single","tertiary","no",146,"no","no","cellular",23,"jul",351,3,-1,0,"unknown"
"1442",30,"blue-collar","single","secondary","no",49,"no","no","cellular",30,"jan",808,2,-1,0,"unknown"
"1443",30,"technician","single","secondary","no",3096,"yes","no","cellular",11,"aug",272,4,-1,0,"unknown"
"1444",36,"self-employed","single","tertiary","no",4844,"no","no","unknown",9,"jun",1137,3,-1,0,"unknown"
"1445",53,"blue-collar","married","secondary","no",3397,"yes","no","unknown",6,"may",231,1,-1,0,"unknown"
"1446",35,"management","married","tertiary","no",8000,"no","no","cellular",13,"may",331,1,90,3,"success"
"1447",34,"blue-collar","married","secondary","no",237,"yes","no","cellular",14,"may",115,3,-1,0,"unknown"
"1448",33,"unknown","married","secondary","no",335,"no","no","cellular",4,"feb",891,2,177,7,"failure"
"1449",50,"housemaid","married","secondary","no",195,"no","no","cellular",22,"aug",168,2,-1,0,"unknown"
"1450",46,"blue-collar","divorced","primary","no",219,"yes","no","cellular",21,"nov",729,1,-1,0,"unknown"
"1451",27,"blue-collar","married","primary","no",416,"yes","no","unknown",30,"may",1193,2,-1,0,"unknown"
"1452",42,"admin.","married","secondary","no",105,"no","no","unknown",11,"jun",1159,4,-1,0,"unknown"
"1453",49,"admin.","married","secondary","no",2,"no","no","cellular",29,"jul",246,4,-1,0,"unknown"
"1454",38,"housemaid","married","primary","no",196,"no","no","cellular",30,"apr",574,1,-1,0,"unknown"
"1455",55,"blue-collar","married","unknown","no",6134,"no","no","cellular",6,"aug",127,2,-1,0,"unknown"
"1456",30,"services","single","secondary","yes",0,"no","yes","unknown",2,"jul",95,3,-1,0,"unknown"
"1457",44,"technician","married","secondary","no",7876,"yes","no","cellular",20,"nov",212,1,101,2,"failure"
"1458",36,"services","married","secondary","no",0,"yes","no","cellular",18,"nov",1093,2,-1,0,"unknown"
"1459",24,"management","single","tertiary","no",553,"yes","no","unknown",26,"may",249,1,-1,0,"unknown"
"1460",73,"retired","divorced","secondary","no",7111,"yes","no","cellular",12,"oct",146,1,-1,0,"unknown"
"1461",38,"technician","single","secondary","no",884,"yes","yes","cellular",19,"nov",295,1,111,2,"failure"
"1462",28,"management","single","tertiary","no",882,"no","yes","cellular",29,"jan",94,1,205,2,"failure"
"1463",40,"technician","divorced","secondary","no",311,"no","no","cellular",6,"aug",738,2,-1,0,"unknown"
"1464",28,"blue-collar","single","secondary","no",322,"no","no","telephone",11,"sep",240,2,95,3,"other"
"1465",60,"retired","married","primary","no",1542,"yes","no","unknown",14,"may",930,1,-1,0,"unknown"
"1466",37,"technician","divorced","secondary","no",141,"yes","no","cellular",6,"may",848,1,364,3,"failure"
"1467",50,"admin.","married","secondary","no",2678,"no","no","telephone",30,"jul",1011,6,-1,0,"unknown"
"1468",38,"services","married","secondary","no",2600,"no","no","unknown",5,"jun",27,2,-1,0,"unknown"
"1469",45,"technician","married","secondary","no",1,"yes","no","cellular",17,"nov",433,1,-1,0,"unknown"
"1470",52,"housemaid","married","primary","no",0,"no","yes","cellular",9,"jul",266,1,-1,0,"unknown"
"1471",26,"blue-collar","single","secondary","no",-333,"no","yes","unknown",4,"jul",692,1,-1,0,"unknown"
"1472",38,"management","married","tertiary","no",93,"yes","no","cellular",25,"may",74,1,272,4,"failure"
"1473",20,"student","single","unknown","no",2785,"no","no","cellular",16,"sep",327,2,-1,0,"unknown"
"1474",20,"services","single","secondary","no",-103,"yes","no","unknown",13,"may",180,1,-1,0,"unknown"
"1475",48,"technician","married","tertiary","no",0,"no","no","telephone",26,"aug",176,15,-1,0,"unknown"
"1476",36,"blue-collar","married","secondary","no",1049,"yes","no","cellular",14,"may",224,4,-1,0,"unknown"
"1477",30,"services","married","secondary","no",48,"yes","no","cellular",31,"jul",662,13,-1,0,"unknown"
"1478",65,"entrepreneur","married","tertiary","no",2331,"no","no","telephone",11,"aug",425,1,183,2,"success"
"1479",46,"admin.","married","unknown","no",0,"yes","no","cellular",25,"jul",49,1,-1,0,"unknown"
"1480",25,"student","single","secondary","no",154,"no","no","cellular",2,"sep",382,1,183,3,"success"
"1481",47,"management","married","tertiary","no",838,"no","no","cellular",11,"aug",72,3,-1,0,"unknown"
"1482",27,"entrepreneur","married","secondary","no",2329,"no","no","telephone",27,"oct",131,1,-1,0,"unknown"
"1483",37,"services","divorced","secondary","no",49,"yes","no","unknown",16,"may",619,2,-1,0,"unknown"
"1484",33,"unknown","married","secondary","no",335,"no","no","cellular",11,"aug",566,7,-1,0,"unknown"
"1485",33,"technician","single","secondary","no",199,"no","no","cellular",18,"aug",178,4,-1,0,"unknown"
"1486",56,"unknown","married","unknown","no",361,"no","no","unknown",20,"jun",247,7,-1,0,"unknown"
"1487",32,"technician","married","secondary","no",-684,"yes","no","cellular",13,"may",11,8,299,3,"other"
"1488",31,"self-employed","single","tertiary","no",3343,"no","no","cellular",3,"sep",365,1,94,1,"success"
"1489",53,"retired","married","tertiary","no",-22,"yes","no","cellular",31,"jul",20,3,-1,0,"unknown"
"1490",36,"admin.","divorced","secondary","no",869,"yes","no","cellular",14,"may",102,1,350,1,"failure"
"1491",59,"admin.","single","secondary","no",4744,"no","no","cellular",4,"sep",879,1,-1,0,"unknown"
"1492",35,"management","married","tertiary","no",0,"no","no","cellular",21,"nov",240,1,-1,0,"unknown"
"1493",30,"admin.","married","secondary","no",396,"yes","no","cellular",13,"may",366,3,348,2,"failure"
"1494",25,"technician","single","secondary","no",1312,"yes","no","cellular",16,"apr",307,1,-1,0,"unknown"
"1495",70,"housemaid","divorced","primary","no",1311,"no","no","cellular",11,"aug",651,1,-1,0,"unknown"
"1496",59,"management","married","secondary","no",1321,"no","no","unknown",9,"jun",3881,3,-1,0,"unknown"
"1497",28,"management","single","tertiary","no",0,"yes","no","unknown",30,"may",224,4,-1,0,"unknown"
"1498",34,"blue-collar","single","secondary","no",4536,"yes","no","cellular",21,"nov",963,1,-1,0,"unknown"
"1499",38,"technician","married","secondary","no",976,"yes","no","cellular",14,"jul",766,3,-1,0,"unknown"
"1500",37,"technician","single","tertiary","no",197,"no","no","cellular",16,"nov",175,1,200,1,"success"
"1501",36,"management","married","tertiary","no",96,"no","no","cellular",30,"jul",729,4,-1,0,"unknown"
"1502",30,"blue-collar","married","secondary","no",125,"yes","no","unknown",29,"may",238,2,-1,0,"unknown"
"1503",42,"management","married","tertiary","no",1093,"yes","no","unknown",14,"may",260,1,-1,0,"unknown"
"1504",35,"services","married","secondary","no",128,"yes","no","cellular",12,"may",136,1,-1,0,"unknown"
"1505",67,"retired","married","tertiary","no",2812,"no","no","cellular",6,"aug",190,1,-1,0,"unknown"
"1506",57,"blue-collar","married","primary","no",1592,"no","yes","unknown",20,"jun",78,4,-1,0,"unknown"
"1507",33,"management","divorced","tertiary","no",2240,"no","no","cellular",8,"mar",264,2,278,1,"success"
"1508",35,"management","married","tertiary","no",925,"no","no","cellular",8,"jun",200,4,-1,0,"unknown"
"1509",34,"admin.","married","secondary","no",48,"yes","no","cellular",7,"may",1806,2,287,3,"other"
"1510",55,"admin.","married","secondary","no",1633,"no","no","cellular",11,"jan",210,1,192,2,"success"
"1511",32,"technician","single","secondary","no",309,"yes","yes","cellular",16,"apr",346,1,234,3,"failure"
"1512",29,"blue-collar","single","primary","no",213,"yes","no","unknown",6,"jun",2653,3,-1,0,"unknown"
"1513",37,"unemployed","single","secondary","no",443,"no","no","cellular",29,"jan",1600,1,-1,0,"unknown"
"1514",54,"unemployed","married","secondary","no",377,"no","no","cellular",8,"apr",1134,1,-1,0,"unknown"
"1515",59,"management","married","secondary","no",1321,"no","no","unknown",9,"jun",3881,3,-1,0,"unknown"
"1516",33,"technician","single","secondary","no",641,"yes","yes","cellular",20,"apr",242,3,-1,0,"unknown"
"1517",51,"technician","single","tertiary","no",318,"no","no","cellular",4,"may",8,3,-1,0,"unknown"
"1518",38,"entrepreneur","divorced","tertiary","no",7929,"no","no","cellular",8,"jul",182,3,-1,0,"unknown"
"1519",49,"unemployed","married","primary","no",157,"yes","no","cellular",2,"feb",131,2,-1,0,"unknown"
"1520",42,"entrepreneur","married","tertiary","no",171,"yes","no","cellular",14,"may",135,1,176,5,"failure"
"1521",42,"management","divorced","tertiary","no",0,"no","no","unknown",19,"may",131,2,-1,0,"unknown"
"1522",56,"retired","divorced","secondary","no",1886,"yes","no","cellular",19,"nov",682,1,-1,0,"unknown"
"1523",39,"services","married","secondary","no",25,"yes","yes","cellular",12,"may",658,1,351,3,"failure"
"1524",29,"self-employed","single","tertiary","no",3290,"no","no","cellular",23,"mar",136,1,291,2,"success"
"1525",33,"technician","married","secondary","no",73,"yes","no","cellular",2,"jul",218,1,-1,0,"unknown"
"1526",26,"blue-collar","single","secondary","no",-93,"yes","no","cellular",18,"may",599,2,-1,0,"unknown"
"1527",38,"technician","divorced","secondary","no",631,"yes","no","cellular",25,"aug",343,2,-1,0,"unknown"
"1528",47,"unemployed","divorced","secondary","no",0,"no","yes","cellular",30,"jan",127,2,233,8,"other"
"1529",26,"admin.","single","secondary","no",2509,"no","no","cellular",27,"may",776,3,97,3,"success"
"1530",26,"management","single","tertiary","no",1027,"no","no","cellular",23,"sep",744,1,-1,0,"unknown"
"1531",31,"technician","divorced","tertiary","no",0,"no","no","cellular",27,"aug",581,6,-1,0,"unknown"
"1532",32,"services","married","secondary","no",250,"yes","no","unknown",29,"may",202,1,-1,0,"unknown"
"1533",32,"technician","single","tertiary","no",514,"yes","yes","cellular",20,"nov",164,1,-1,0,"unknown"
"1534",27,"admin.","single","secondary","no",261,"yes","yes","cellular",3,"jun",592,4,-1,0,"unknown"
"1535",40,"services","divorced","secondary","no",687,"yes","no","cellular",2,"feb",531,1,208,1,"success"
"1536",49,"management","divorced","tertiary","yes",0,"yes","no","unknown",12,"may",345,2,-1,0,"unknown"
"1537",31,"self-employed","single","tertiary","no",3343,"no","no","cellular",3,"sep",365,1,94,1,"success"
"1538",28,"services","divorced","secondary","no",9,"yes","no","cellular",4,"feb",306,1,-1,0,"unknown"
"1539",54,"technician","married","secondary","no",2102,"yes","no","cellular",5,"apr",547,1,626,2,"failure"
"1540",31,"management","married","tertiary","no",432,"yes","no","cellular",21,"nov",197,1,-1,0,"unknown"
"1541",42,"admin.","married","secondary","no",-150,"no","yes","cellular",8,"jul",249,3,-1,0,"unknown"
"1542",57,"retired","married","primary","no",341,"yes","no","telephone",18,"may",27,10,-1,0,"unknown"
"1543",33,"technician","married","tertiary","no",0,"yes","no","cellular",8,"may",206,1,-1,0,"unknown"
"1544",51,"blue-collar","married","tertiary","no",84,"no","yes","unknown",27,"jun",269,1,-1,0,"unknown"
"1545",60,"retired","married","primary","no",1542,"yes","no","unknown",14,"may",930,1,-1,0,"unknown"
"1546",47,"retired","married","tertiary","no",1225,"yes","yes","cellular",29,"jan",191,3,227,2,"failure"
"1547",38,"management","married","tertiary","no",184,"no","no","cellular",10,"feb",64,2,188,2,"failure"
"1548",28,"management","single","tertiary","no",150,"yes","no","unknown",8,"may",491,1,-1,0,"unknown"
"1549",55,"blue-collar","married","unknown","no",-361,"yes","no","telephone",11,"may",82,2,350,1,"failure"
"1550",46,"blue-collar","married","primary","no",67,"no","no","unknown",24,"jun",9,1,-1,0,"unknown"
"1551",33,"services","single","secondary","no",-27,"yes","no","unknown",26,"may",165,1,-1,0,"unknown"
"1552",48,"entrepreneur","single","secondary","no",315,"no","no","unknown",11,"feb",271,1,-1,0,"unknown"
"1553",30,"management","single","tertiary","no",1541,"no","no","cellular",18,"aug",471,8,-1,0,"unknown"
"1554",30,"technician","married","secondary","no",-306,"yes","yes","cellular",18,"nov",372,1,186,1,"failure"
